NQMC-3046	This measure is used to assess the percentage of respondents who indicated how often ("Never," "Sometimes," "Usually," or "Always") the dialysis center staff:        listened carefully to them.       explained things in a way that was easy to understand.       showed respect for what they had to say.       spent enough time with them.       really cared about them as a person.       made them as comfortable as possible during dialysis.       inserted their needles with as little pain as possible.       checked them as closely as they wanted while they were on the dialysis machine.       were able to manage problems during their dialysis.       behaved in a professional manner.       explained blood test results in a way that was easy to understand.     AND  The percentage of respondents who indicated how often ("Never," "Sometimes," "Usually," or "Always"):        they were put on the dialysis machine within 15 minutes of their appointment or shift time.       the dialysis center was as clean as it could be.       they were satisfied with the way the dialysis facility staff handled problems.     AND  The percentage of respondents who indicated whether ("Yes" or "No"):        the dialysis center staff kept information about them and their health as private as possible from other patients.       they felt comfortable asking dialysis center staff everything they wanted about dialysis care.       the dialysis center staff talked about to them about what they should eat and drink.     The "Quality of Dialysis Center Care and Operations" composite measure is based on seventeen questions in the CAHPS In-Center Hemodialysis Survey.  Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level reporting. Additionally, frequency distributions are available for plans or providers to use for quality improvement purposes.As a result of legislation passed in 1972, Medicare pays for more than two-thirds of the expenditures for care for patients with end-stage renal disease (ESRD). To help ensure that these patients are receiving quality care, the Centers for Medicare  Medicaid Services (CMS) has been reporting comparative clinical information at the facility level since January of 2001 on its Dialysis Facility Compare Web site. However, patient survey results are noticeably absent from the current set of quality measures for ESRD care. In recent years, both the U.S. Office of the Inspector General and MedPac's 2003 Report to Congress noted the need to evaluate the experience of care for ESRD patients.  Consequently, in late 2002, CMS requested that the Agency for Healthcare Research and Quality (AHRQ) and the CAHPS grantees produce a patient survey for in-center hemodialysis patients.  This request was part of CMS's broader quality agenda for its ESRD program.    The CAHPS In-Center Hemodialysis Survey is designed to assess the experiences of hemodialysis patients who receive care from dialysis facilities. It is intended to serve as a tool that both facilities and End-Stage Renal Disease Networks can use to measure and improve the patient-centeredness of their care. The number of responses ("Never," "Sometimes," "Usually," or "Always" OR "Yes" or "No") on the "Quality of Dialysis Center Care and Operations" questions (see the related "Numerator Inclusions/Exclusions" field) All currently dialyzing in-center hemodialysis patients, age 18 years and older, who answered the "Quality of Dialysis Center Care and Operations" questions on the CAHPS In-Center Hemodialysis Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-2070	This measure is used to assess the percentage of HIV positive adult patients who reported how often their substance use counselors, case manager, and HIV medical providers worked together to help them.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Outpatient Substance Use Treatment Module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "My substance use counselors, case manager, and HIV medical providers worked together to help me."  HIV positive adult patients 18 years of age and older engaged in a substance use treatment program who completed the survey
NQMC-3901	This measure is used to assess the mean score for the questions in the "Overall Ratings" section of the Home Health Care Survey.    The "Overall Ratings" section is one of five sections that comprise the Home Health Care Survey. Mean section scores are reported for each section of the survey. In addition, an "Overall Facility Rating" score is reported.      Patient satisfaction is both an indicator of quality of care, and a component of quality care.      In 2001, the Institute of Medicine (IOM) advocated a patient-centered model of care (Crossing the Quality Chasm: A New Health System for the 21st Century). In part, this is a reflection of the growing understanding that      "...patients constantly judge the motives and competence of caregivers through their interaction with them. This judgment is a very personal one, based on perceptions of care being responsive to patients' "individual needs," rather than to any universal code of standards (McGlynn, 1997). When these individual needs are perceived as being met, better care results. Lohr (1997) notes: "Inferior care results when health professionals lack full mastery of their clinical areas or cannot communicate effectively and compassionately." In short, when patients perceive motives, communication, empathy, and clinical judgment positively, they will respond more positively to care...Sobel (1995) claims that improved communication and interaction between caregiver and patient improves actual outcome. Donabedian (1988) notes that "...the interpersonal process is the vehicle by which technical care is implemented and on which its success depends" (from Press [2002] Patient Satisfaction: Defining, Measuring, and Improving the Experience of Care, Health Administration Press).       It is clear that patients quite actively evaluate what is happening to them during the experience of care. The degree to which the patient judges the care experience as satisfactory "...is not only an indicator of the quality of care, but a component of quality care, as well" (Press, 2002).            In addition to its connection to quality of care and clinical outcomes, Patient Satisfaction has been linked to the following:                Healthcare employee satisfaction and retention           Healthcare facility competitive market strength           Hospital profitability           Risk management (likelihood of being sued)                The mean of all the patients' scores for the "Overall Ratings" section of the Home Health Care Survey    Refer to the "Press Ganey's Home Health Care Survey: Calculation of Scores Information" document listed in the "Companion Documents" field for additional details. Patients receiving home health care during the reporting period who answered at least one question in the "Overall Ratings" section of the Home Health Care Survey.  Deceased patients are excluded from sampling.
NQMC-2976	This measure is used to assess the proportion of children whose parents reported care received was helpful or very helpful in specific areas of parenting such as understanding child's behavior, protecting child from injuries, and helping the parent learn to meet their own needs.  The parent is questioned as to whether the care provided was helpful, very helpful, somewhat helpful, not helpful, or item was not discussed.Significant opportunities for improvement exist in ensuring that young children and families receive recommended preventive and developmental health care services.  A growing body of literature supports the delivery of parental anticipatory guidance, assessment follow-up on the development of children, and assessment of the psychosocial well-being of families.    Few standardized quality measures are available that provide specific information about preventive health care for young children, especially on aspects of care for which parents and families are a reliable source of information about the quality of their child's health care.  A majority of the measures currently used provide information about whether children come in for well-child visits (access to care measures) or are based on medical chart reviews which are not accurate for the specific level of information obtained in the Promoting Healthy Development Survey (PHDS). Children whose parents responded "Very Helpful" and "Helpful" to all of the items in the "Helpfulness of Care Provided" scale (see the related "Numerator Inclusions/Exclusions" field) Children age 3 months to 48 months who received a well-child visit in the last 12 months, whose parent received the aspect of care*, and whose parent answered at least half of the items in the "Helpfulness of Care Provided" scale on the Promoting Healthy Development Survey (PHDS)     *See the "Description" field.
NQMC-8613	This measure is used to assess the percentage of adult inpatients who reported how often ("Never," "Sometimes," "Usually," "Always") their room and bathroom were kept clean.  The "Cleanliness of Hospital Environment" measure is based on one question on the CAHPS Hospital Survey.The Hospital Consumer Assessment of Healthcare Providers and Systems (HCAHPS) Survey is part of a larger Consumer Assessment of Healthcare Providers and Systems (CAHPS) program sponsored by the Agency for Healthcare Research and Quality (AHRQ). CAHPS was initiated by AHRQ in 1995 to establish survey and reporting products that provide consumers with information on health plan and provider performance. Since 1995, the initiative has grown to include a range of health care services at multiple levels of the delivery system. HCAHPS was developed by AHRQ in response to the Centers for Medicare  Medicaid Services' (CMS) request for a survey that supports the assessment of patients' perspectives on hospital care.   The purpose of HCAHPS is to uniformly measure and publicly report patients' perspectives on their inpatient care. While many hospitals collected information on patients' satisfaction with care, there was no national standard for collecting this information that would yield valid comparisons across all hospitals. HCAHPS represents the first national standard for the collection of information on patients' perspectives about their inpatient care.  Three broad goals have shaped the HCAHPS survey. First, the survey is designed to produce comparable data on patients' perspectives of care that allows objective and meaningful comparisons between hospitals on domains that are important to consumers. Second, public reporting of the survey results is designed to create incentives for hospitals to improve their quality of care. Third, public reporting will serve to enhance public accountability in health care by increasing the transparency of the quality of hospital care provided in return for the public investment. With these goals in mind, the HCAHPS project has taken substantial steps to assure that the survey is credible, useful, and practical. This methodology and the information it generates is made available to the public. The number of "Never," "Sometimes," "Usually," or "Always" responses on the "Cleanliness of Hospital Environment" question (see the related "Numerator Inclusions/Exclusions" field) Hospital inpatients with an admission during the reporting period who answered the "Cleanliness of Hospital Environment" question on the CAHPS Hospital Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-7399	This measure is used to assess the percentage of respondents who reported how often their family member's nursing home provided appropriate staffing, care of belongings, and cleanliness.   This "Nursing Home Staffing, Care of Belongings, and Cleanliness" composite measure is based on seven questions in the CAHPS Nursing Home Family Member Survey. Five questions ask respondents (defined as family members of nursing home residents) how often ("Never," "Sometimes," "Usually," "Always"):        Can find a nurse or aide       Enough nurses/aides       Room looks/smells clean       Resident looks/ smells clean       Public areas look/smell clean     AND  One question asks respondents how often ("Never," "Once," "2+ times"):        Family member's personal medical belongings lost     AND  One question asks respondents how often ("Never," "Once or twice," "3+ times"):        Family member's clothes damaged or lost     The Family Member Survey asks respondents to report on their own experiences (not the resident's) with the nursing home and their perceptions of the quality of care provided to a family member living in a nursing home. This instrument is designed to be administered by mail.  Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level (nursing home) reporting.The CAHPS Nursing Home Surveys include three instruments designed to provide information on the experiences of nursing home residents and their family members. Multiple versions of the Nursing Home Surveys are available to meet different needs:        Long-Stay Resident Survey       Discharged Resident       Family Member Survey     The Nursing Home Surveys can be used in monitoring programs designed to improve both care quality and patient satisfaction.  Although the family members do not receive care from the nursing home, their experiences at the nursing home and with staff are important in describing the quality of the nursing home. Family members often help choose the nursing home and continue to be involved with their family member after entry, participating in care planning and making decisions on behalf of the resident. Like the CAHPS Nursing Home Resident Surveys, the family reported experiences of care complement other, publicly reported data such as health deficiencies, staffing, and other quality indicators (e.g., percent of residents with restraints), and thus contribute to providing a comprehensive view of quality care.  The Centers for Medicare  Medicaid Services requested development of this questionnaire to complement the Long-Stay Resident Instrument especially for those residents who may be too impaired to respond for themselves. The number of "Never," "Sometimes," "Usually," "Always" and "Once," "Once or Twice," "2+ times," "3+ times" responses on the "Nursing Home Staffing, Care of Belongings, and Cleanliness" questions (see the related "Numerator Inclusions/Exclusions" field) All respondents (defined as family members of nursing home residents) who answered the "Nursing Home Staffing, Care of Belongings, and Cleanliness" questions on the CAHPS Nursing Home Family Member Survey
NQMC-229	This measure assesses the mean score on six items asking about the helpfulness of counseling among young adults who received counseling on cigarettes, alcohol, condoms/human immunodeficiency virus (HIV), and birth control.Health behaviors, such as alcohol use and drunk driving, sexual activity, depression, suicide, smoking, violence, and guns are the primary causes of morbidity and mortality among adolescents. Preventive counseling and screening on these and other health risk topics are the centerpiece of adolescent preventive services guidelines. Common components in adolescent preventive services guidelines set forth by the American Medical Association (AMA), American Academy of Pediatrics (AAP), American Academy of Family Physicians (AAFP), and the U.S. Maternal and Child Health Bureau (MCHB) include:       Periodic adolescent health care visits specifically     focused on preventive screening and counseling.       Private and confidential care whereby adolescents can     meet privately with providers with assurances of confidentiality.       Education and counseling on behavioral, emotional, and     medical risks to health. This includes encouraging good health habits (e.g.,     healthy eating, physical activity) and providing guidance on avoiding risky     behaviors (e.g., smoking, alcohol use, unprotected sexual activity, drunk     driving, ignoring or reacting inappropriately to negative emotions, use of     drugs, violence, and guns).       Screening, early identification and referrals for behavioral, emotional, and medical risks. This includes screening for smoking, alcohol, sexual activity, depression, street drug use, involvement in or victim of violence or abuse, access to and use of guns, and unsafe practices such as infrequent helmet and seatbelt use or driving in a care with a driver who has been drinking alcohol.    Studies demonstrate that adolescents trust health care providers. Adolescents are interested and willing to talk with providers about recommended preventive counseling and screening topics, especially during private, confidential health care visits. Yet, for many reasons, including young adult access barriers to care and provider training and incentives, few adolescents receive recommended comprehensive preventive counseling and screening services on key topics such as alcohol use, depression, sexual activity, smoking, injury prevention, physical activity, and diet.    Among other strategies, performance measurement can be a powerful component of efforts to improve preventive services for adolescents. Experts and consumers emphasize the importance of adolescent preventive care as a top priority for health care system accountability and performance reporting, and point to the current lack of measurement methods. While the rate at which adolescents have yearly well-visits is being used by the National Committee for Quality Assurance (NCQA) as a national indicator of quality for health maintenance organizations, this measure provides no information about the provision of preventive counseling and screening nor takes into account the fact that preventive services are often provided outside the context of well-visits.    The Young Adult Health Care Survey (YAHCS) was developed to complement existing performance measurement methods. This 45-item survey was designed to provide a parsimonious, comprehensive and actionable assessment of adherence to adolescent preventive counseling and screening guidelines. If they got counseling, mean score on six items asking about the helpfulness of counseling on selected topics: cigarettes, alcohol, condoms/human immunodeficiency virus (HIV), birth control The number of young adults age 14 years or older who answered "yes" to at least one of the six related provision of counseling items and therefore were asked at least one of the helpfulness of care questions
NQMC-4532	This measure is used to assess the percentage of respondents who indicated how often ("Never," "Sometimes," "Usually," or "Always") it was easy for them to:        Get appointments with specialists       Get the care, tests, or treatment they needed through their health plan     The "Getting Needed Care" composite measure is based on two questions in the CAHPS Health Plan Survey 4.0 (Adult Questionnaire).  Note: A composite score is calculated in which a higher score indicates better quality. Composite scores are intended for consumer-level reporting. Additionally, frequency distributions are available for plans or providers to use for quality improvement purposes.The Agency for Healthcare Research and Quality (AHRQ) (then called the Agency for Health Care Policy and Research, or AHCPR) initiated the CAHPS program in October 1995 to develop standardized survey tools for obtaining and reporting information on consumers' experiences with health care. The CAHPS consortium began by developing the CAHPS Health Plan Survey, an integrated set of carefully tested and standardized questionnaires and report formats that can be used to produce meaningful, reliable, and comparable information about the experiences of consumers enrolled in health plans.  The CAHPS Health Plan Survey is designed to generate information that consumers can use to choose health plans, that purchasers can use to assess the value of services they buy, and that health plans can use to assess their performance and improve their products and services. As AHRQ had intended, the survey can be used with all types of health insurance consumers--including Medicaid recipients, Medicare beneficiaries, and those who are commercially insured--and across the full range of health care delivery systems, from fee-for-service to managed care plans. The instruments also capture information about special groups, including individuals with chronic conditions and disabilities and families with children.  The National Committee for Quality Assurance (NCQA) requires health plans to submit measures from the CAHPS Health Plan Survey as part of their HEDIS submission and for accreditation purposes. The number of "Never," "Sometimes," "Usually," or "Always" responses on the "Getting Needed Care" questions (see the related "Numerator Inclusions/Exclusions" field) Health plan members age 18 years and older who answered the "Getting Needed Care" questions on the CAHPS Health Plan Survey 4.0 (Adult Questionnaire) (see the related "Denominator Inclusions/Exclusions" field)
NQMC-9317	The CAHPS Patient-Centered Medical Home (PCMH) Survey, Adult Version provides information on patients' experience with practices and gives a general indication of how well a practice meets patient expectations. Results summarize patient experience with care through an overall rating question, composites and question summary rates.   For this measure, adult patients reported how many days ("Same day," "1 day," "2 to 3 days," "4 to 7 days," or "More than 7 days") they usually had to wait for an appointment when they needed care right away. This measure is based on the following one question in the CAHPS PCMH Survey, Adult Version:        Q7: In the last 12 months, how many days did you usually have to wait for an appointment when you needed care right away?   The National Committee for Quality Assurance's (NCQA's) Committee on Performance Measurement (CPM) has long felt that consumer experience with health care is a critical component of quality of care, that experience affects care outcomeand that experience is itself a measure of outcome. The number of "Same day," "1 day," "2 to 3 days," "4 to 7 days," and "More than 7 days" responses on the question, "In the last 12 months, how many days did you usually have to wait for an appointment when you needed care right away?" (see the related "Numerator Inclusions/Exclusions" field) Eligible patients who answered the question, "In the last 12 months, how many days did you usually have to wait for an appointment when you needed care right away?," on the CAHPS Patient-Centered Medical Home (PCMH) Survey, Adult Version (see the related "Denominator Inclusions/Exclusions" field)
NQMC-2022	This measure is used to assess the percentage of HIV positive adolescent and adult patients who reported how often they found their providers to be accepting and non-judgmental of their life and health care choices.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Core Measures.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "I found my providers to be accepting and non-judgmental of my life and health care choices." HIV positive adolescents and adults 13 years of age and older who had at least 2 HIV primary care visits in the last 12 months and completed the survey 
NQMC-2088	This measure is used to assess the percentage of HIV positive adult patients who reported how often they felt comfortable sharing their feelings and problems with their mental health providers.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Mental Health Services Module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "I felt comfortable sharing my feelings and problems with my mental health providers." HIV positive adult patients 18 years of age and older who received one or more mental health services in the last 12 months and completed the survey
NQMC-9319	The CAHPS Patient-Centered Medical Home (PCMH) Survey, Child Version provides information on parents' experience with their child's practice. Results summarize patient experiences through an overall rating question, composites and individual question summary rates.  For this measure, parents or guardians reported the how many days ("Same day," "1 day," "2 to 3 days," "4 to 7 days," or "More than 7 days") they usually had to wait for an appointment when their child needed care right away. This measure is based on the following one question in the CAHPS PCMH Survey, Child Version:        Q14: In the last 12 months, how many days did you usually have to wait for an appointment when your child needed care right away?   The National Committee for Quality Assurance's (NCQA's) Committee on Performance Measurement (CPM) has long felt that consumer experience with health care is a critical component of quality of care, that experience affects care outcomeand that experience is itself a measure of outcome. The number of "Same day," "1 day," "2 to 3 days," "4 to 7 days," and "More than 7 days" responses on the question, "In the last 12 months, how many days did you usually have to wait for an appointment when your child needed care right away?" (see the related "Numerator Inclusions/Exclusions" field) Eligible patients whose parent or guardian answered the question, "In the last 12 months, how many days did you usually have to wait for an appointment when your child needed care right away?," on the CAHPS Patient-Centered Medical Home (PCMH) Survey, Child Version (see the related "Denominator Inclusions/Exclusions" field)
NQMC-9076	The CAHPS Health Plan Survey 5.0H, Adult Version provides information on the experiences of commercial and Medicaid members with the health plan and gives a general indication of how well the health plan meets members' expectations. Results summarize member satisfaction through ratings, composites and question summary rates.  Seven composite scores summarize responses in key areas.        Claims Processing (commercial only)       Customer Service       Getting Care Quickly       Getting Needed Care       How Well Doctors Communicate       Shared Decision Making       Plan Information on Costs (commercial only)     For this "Plan Information on Costs" measure, members indicate how often ("Never," "Sometimes," "Usually," or "Always") they were able to find out from their health plan how much they would have to pay for a health care service or equipment and specific prescription medicines. The "Plan Information on Costs" composite measure is based on two questions in the CAHPS 5.0H Adult Questionnaire.The National Committee for Quality Assurance's (NCQA's) Committee on Performance Measurement (CPM) has long felt that consumer experience with health care is a critical component of quality of care, that experience affects care outcomeand that experience is itself a measure of outcome. Survey results give health plans the opportunity for continuous improvement in member care. The number of "Never," "Sometimes," "Usually," and "Always" responses on the "Plan Information on Costs" questions (see the related "Numerator Inclusions/Exclusions" field) Eligible commercial health plan members 18 years and older who answered the "Plan Information on Costs" questions on the CAHPS 5.0H Adult Questionnaire (see the related "Denominator Inclusions/Exclusions" field)
NQMC-2050	This measure is used to assess the percentage of HIV positive adolescent and adult patients who reported how often their case manager was good at showing them how they could help themselves.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Case Management Module.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "My case manager was good at showing me how I could help myself." HIV positive adolescents and adults 13 years of age and older who had at least 2 HIV case management visits in the last 12 months and completed the survey
NQMC-2009	This measure is used to assess the percentage of HIV positive adolescent and adult patients who reported how often they could reach someone at the clinic during off hours (evenings and weekends) who could help them.    This measure is part of the Patient Satisfaction Survey for HIV Ambulatory Care (PSS-HIV) -- Core Measures.Patient satisfaction has recently emerged as an important measure of the quality of health care delivery, right alongside the more traditional health status measurements and quality of life indicators. This is based largely on the discovery that patients with higher satisfaction levels often make important behavioral changes, including:      Maintaining more stable relationships with health care providers  Complying more closely with medical advice and treatment  Keeping appointments    Patients with higher satisfaction levels may also have improved health outcomes.    Many HIV providers have been measuring patient satisfaction at their HIV programs for some time. Others are just beginning. Measuring patient satisfaction will help to:      Strengthen communication and build relations with patients  Assess the strengths and weaknesses of HIV programs from the patients' perspective  Focus the quality improvement efforts  Create baseline data against which to measure changes in patient satisfaction    Taken together, these outcomes represent key opportunities to make and monitor the changes required to achieve some important goals: improving patient satisfaction and improving care overall. The number of patients who indicated "All of the time," "Most times," "Sometimes," "Rarely," "Never," or "Does not apply" to the item, "If I needed care during off hours (evenings and weekends), I could reach someone at the clinic who could help me." HIV positive adolescents and adults 13 years of age and older who had at least 2 HIV primary care visits in the last 12 months and completed the survey 
NQMC-7261	This measure is used to assess the mean scale score on the "Relationship with the Doctors" domain on the Canadian Health Care Evaluation Project (CANHELP) Bereavement Questionnaire.  A mean scale score is calculated based on the caregivers' ratings (1 = "Not at All Satisfied"; 2 = "Not Very Satisfied"; 3 = "Somewhat Satisfied"; 4 = "Very Satisfied"; 5 = "Completely Satisfied") on the following questions:        How satisfied are you that you knew the doctor(s) in charge of your relative's care in the last month of life?       How satisfied are you that the doctor(s) took a personal interest in your relative in the last month of life?       How satisfied are you that the doctor(s) were available when you or your relative needed them (by phone or in person) in the last month of life?       How satisfied are you with the level of trust and confidence you had in the doctor(s) who looked after your relative in the last month of life?     Note: The "Relationship with the Doctors" domain is one of six domains comprising the CANHELP Bereavement Questionnaire. Mean scale scores are calculated for each domain of the questionnaire. In addition, an "Overall" satisfaction score is calculated. Please note that there is another version of the surveyCANHELP Liteavailable from the CARENET Web site.Initiatives to improve satisfaction with end-of-life (EOL) care remain hampered by a nascent understanding of what quality care means to patients and their families, and how it is best measured. Several experts and professional societies have attempted to define the specific components and related areas (domains) involved in quality EOL care; in contrast, patient and family perspectives are surprisingly lacking.   Most previous studies of quality have focused on outpatients and people with cancer. Researchers recently documented that most Canadians (greater than 70%) die in hospitals, and the majority of decedents are elderly patients who died from causes unrelated to cancer. The trajectory of a patient dying from cancer differs from one dying from other, chronic, end-stage medical conditions. Thus, issues deemed important to quality EOL care that were identified by previous investigators may not be generalizable to seriously ill patients with advanced disease other than cancer, who have a more uncertain prognosis.   Although a "quality death" is an espoused right of Canadians, for many dying patients and their families it is not achieved. Recent reviews and observational studies describe considerable dissatisfaction with EOL care, indicating that there are still opportunities for improvement. Ideally, initiatives aimed at improving EOL care would be informed by the experiences and expectations of patients and their family members. However, such efforts are often hampered by inadequate definitions of quality of care and by suboptimal tools for measurement.   In a recent review, few studies evaluated satisfaction with care at the EOL, and most used non-validated assessment tools. To advance this field, standardized, validated satisfaction questionnaires are needed to measure meaningful outcomes in order to evaluate the effects of various clinical, organizational, policy, and financial initiatives that influence how EOL care is delivered and experienced. By first understanding patients' and families' levels of satisfaction with key elements of EOL care, we will be in a better position to improve their individual care, and to introduce quality improvement initiatives to the health care system as needed.   The Canadian Health Care Evaluation Project (CANHELP) questionnaire was designed to help researchers, health care providers, patients, and their families better understand satisfaction with care provided to seriously ill patients with advanced disease and to identify opportunities for improvement. Caregivers' ratings on the "Relationship with the Doctors" domain on the Canadian Health Care Evaluation Project (CANHELP) Bereavement Questionnaire (see the related "Numerator Inclusions/Exclusions" field) Number of questions answered by caregivers who completed the "Relationship with the Doctors" domain on the Canadian Health Care Evaluation Project (CANHELP) Bereavement Questionnaire (see the related "Denominator Inclusions/Exclusions" field)
NQMC-7468	This measure is used to assess the adult patients' overall rating of their provider. The survey asked patients to rate their provider on a scale of 0 to 10, with 0 being the worst and 10 being the best.  The Visit Survey is meant to capture information about a patient's most recent visit.The CAHPS Clinician  Group Surveys (CG-CAHPS) assess patients' experiences with health care providers and staff in providers' offices. Survey results can be used to:        Improve care provided by individual providers, sites of care, medical groups, or provider networks.       Equip consumers with information they can use to choose physicians and other health care providers, physician practices, or medical groups.     The Visit Survey asks patients to report on their experiences with providers and office staff at their most recent visit to a provider's office. This instrument addresses feedback from many users regarding the need for a CAHPS survey that focuses on experiences during a single visit rather than over a period of time. More targeted feedback about a visit can provide medical practices with valuable information for monitoring and improvement. Also, many physicians are accustomed to seeing survey results for a visit, which they sometimes perceive as more valid and credible. Patients' rating of their provider on a scale from 0 to 10, with 0 being the worst and 10 being the best (see the related "Numerator Inclusions/Exclusions" field) All patients who answered the "Patients' Rating of the Provider" question on the CAHPS Clinician  Group Adult Visit Survey (see the related "Denominator Inclusions/Exclusions" field)
NQMC-7463	This measure is used to assess the adult patients' overall rating of their provider. The survey asked patients to rate their provider on a scale of 0 to 10, with 0 being the worst and 10 being the best.The CAHPS Clinician  Group Surveys (CG-CAHPS) assess patients' experiences with health care providers and staff in providers' offices. Survey results can be used to:        Improve care provided by individual providers, sites of care, medical groups, or provider networks.       Equip consumers with information they can use to choose physicians and other health care providers, physician practices, or medical groups.     The 12-month version of the CG-CAHPS asks patients to report on their experiences with a provider's officeboth the health care provider they see and the office staffover the last 12 months. This reference period of 12 months prompts respondents to consider multiple experiences with care when answering the questions. It is also consistent with the 12-month reference period for the commercial version of the Health Plan Survey. Patients' rating of their provider on a scale from 0 to 10, with 0 being the worst and 10 being the best (see the related "Numerator Inclusions/Exclusions" field) All patients who answered the "Patients' Rating of the Provider" question on the CAHPS Clinician  Group Adult 12-Month Survey (see the related "Denominator Inclusions/Exclusions" field)
